Continente,cod continente,País,cod pais,UF,cod uf,Via,cod via,ano,Mês,cod mes,Chegadas
Ásia,5,Líbano,130,Ceará,5,Aérea,1,2019,maio,5,0
Ásia,5,Malásia,138,Ceará,5,Aérea,1,2019,maio,5,1
Ásia,5,Paquistão,172,Ceará,5,Aérea,1,2019,maio,5,1
Ásia,5,República da Coreia,184,Ceará,5,Aérea,1,2019,maio,5,25
Ásia,5,Síria,209,Ceará,5,Aérea,1,2019,maio,5,0
Ásia,5,Tailândia,220,Ceará,5,Aérea,1,2019,maio,5,1
Ásia,5,Taiwan,221,Ceará,5,Aérea,1,2019,maio,5,3
Ásia,5,Outros países,998,Ceará,5,Aérea,1,2019,maio,5,6
Europa,6,Alemanha,4,Ceará,5,Aérea,1,2019,maio,5,217
Europa,6,Áustria,15,Ceará,5,Aérea,1,2019,maio,5,19
Europa,6,Bélgica,21,Ceará,5,Aérea,1,2019,maio,5,39
Europa,6,Bulgária,31,Ceará,5,Aérea,1,2019,maio,5,4
Europa,6,Croácia,54,Ceará,5,Aérea,1,2019,maio,5,1
Europa,6,Dinamarca,57,Ceará,5,Aérea,1,2019,maio,5,36
Europa,6,Eslováquia,65,Ceará,5,Aérea,1,2019,maio,5,6
Europa,6,Eslovênia,66,Ceará,5,Aérea,1,2019,maio,5,1
Europa,6,Espanha,67,Ceará,5,Aérea,1,2019,maio,5,141
Europa,6,Estônia,69,Ceará,5,Aérea,1,2019,maio,5,6
Europa,6,Finlândia,73,Ceará,5,Aérea,1,2019,maio,5,21
Europa,6,França,74,Ceará,5,Aérea,1,2019,maio,5,949
Europa,6,Grécia,81,Ceará,5,Aérea,1,2019,maio,5,4
Europa,6,Holanda,92,Ceará,5,Aérea,1,2019,maio,5,365
Europa,6,Hungria,94,Ceará,5,Aérea,1,2019,maio,5,9
Europa,6,Irlanda,117,Ceará,5,Aérea,1,2019,maio,5,12
Europa,6,Itália,120,Ceará,5,Aérea,1,2019,maio,5,718
Europa,6,Letônia,129,Ceará,5,Aérea,1,2019,maio,5,2
Europa,6,Lituânia,134,Ceará,5,Aérea,1,2019,maio,5,0
Europa,6,Luxemburgo,135,Ceará,5,Aérea,1,2019,maio,5,4
Europa,6,Noruega,164,Ceará,5,Aérea,1,2019,maio,5,70
Europa,6,Polônia,177,Ceará,5,Aérea,1,2019,maio,5,15
Europa,6,Portugal,179,Ceará,5,Aérea,1,2019,maio,5,396
Europa,6,Reino Unido,182,Ceará,5,Aérea,1,2019,maio,5,92
Europa,6,República Tcheca,187,Ceará,5,Aérea,1,2019,maio,5,8
Europa,6,Romênia,188,Ceará,5,Aérea,1,2019,maio,5,5
Europa,6,Rússia,190,Ceará,5,Aérea,1,2019,maio,5,11
Europa,6,Sérvia,208,Ceará,5,Aérea,1,2019,maio,5,1
Europa,6,Suécia,215,Ceará,5,Aérea,1,2019,maio,5,32
Europa,6,Suíça,216,Ceará,5,Aérea,1,2019,maio,5,77
Europa,6,Turquia,230,Ceará,5,Aérea,1,2019,maio,5,0
Europa,6,Ucrânia,232,Ceará,5,Aérea,1,2019,maio,5,9
Europa,6,Outros países,998,Ceará,5,Aérea,1,2019,maio,5,5
Oceania,7,Austrália,14,Ceará,5,Aérea,1,2019,maio,5,0
Oceania,7,Nova Zelândia,166,Ceará,5,Aérea,1,2019,maio,5,1
Oceania,7,Outros países,998,Ceará,5,Aérea,1,2019,maio,5,0
Continente não especificado,8,Países não especificados,999,Ceará,5,Aérea,1,2019,maio,5,0
África,1,África do Sul,2,Ceará,5,Aérea,1,2019,junho,6,5
África,1,Angola,6,Ceará,5,Aérea,1,2019,junho,6,1
África,1,Cabo Verde,35,Ceará,5,Aérea,1,2019,junho,6,90
África,1,Egito,60,Ceará,5,Aérea,1,2019,junho,6,4
África,1,Gana,77,Ceará,5,Aérea,1,2019,junho,6,1
África,1,Marrocos,143,Ceará,5,Aérea,1,2019,junho,6,3
África,1,Moçambique,151,Ceará,5,Aérea,1,2019,junho,6,0
África,1,Nigéria,162,Ceará,5,Aérea,1,2019,junho,6,0
África,1,Quênia,180,Ceará,5,Aérea,1,2019,junho,6,0
África,1,Tunísia,228,Ceará,5,Aérea,1,2019,junho,6,2
África,1,Outros países,998,Ceará,5,Aérea,1,2019,junho,6,12
América Central e Caribe,2,Costa Rica,53,Ceará,5,Aérea,1,2019,junho,6,10
América Central e Caribe,2,Cuba,55,Ceará,5,Aérea,1,2019,junho,6,11
América Central e Caribe,2,El Salvador,61,Ceará,5,Aérea,1,2019,junho,6,5
América Central e Caribe,2,Guatemala,84,Ceará,5,Aérea,1,2019,junho,6,1
América Central e Caribe,2,Haiti,91,Ceará,5,Aérea,1,2019,junho,6,5
América Central e Caribe,2,Honduras,93,Ceará,5,Aérea,1,2019,junho,6,6
América Central e Caribe,2,Nicarágua,160,Ceará,5,Aérea,1,2019,junho,6,3
América Central e Caribe,2,Panamá,170,Ceará,5,Aérea,1,2019,junho,6,14
América Central e Caribe,2,República Dominicana,186,Ceará,5,Aérea,1,2019,junho,6,3
América Central e Caribe,2,Trinidad e Tobago,227,Ceará,5,Aérea,1,2019,junho,6,1
América Central e Caribe,2,Outros países,998,Ceará,5,Aérea,1,2019,junho,6,3
América do Norte,3,Canadá,38,Ceará,5,Aérea,1,2019,junho,6,32
América do Norte,3,Estados Unidos,68,Ceará,5,Aérea,1,2019,junho,6,2316
América do Norte,3,México,148,Ceará,5,Aérea,1,2019,junho,6,18
América do Sul,4,Argentina,11,Ceará,5,Aérea,1,2019,junho,6,490
América do Sul,4,Bolívia,26,Ceará,5,Aérea,1,2019,junho,6,1
América do Sul,4,Chile,42,Ceará,5,Aérea,1,2019,junho,6,11
América do Sul,4,Colômbia,48,Ceará,5,Aérea,1,2019,junho,6,94
América do Sul,4,Equador,63,Ceará,5,Aérea,1,2019,junho,6,13
América do Sul,4,Guiana,86,Ceará,5,Aérea,1,2019,junho,6,2
América do Sul,4,Guiana Francesa,87,Ceará,5,Aérea,1,2019,junho,6,0
América do Sul,4,Paraguai,173,Ceará,5,Aérea,1,2019,junho,6,1
América do Sul,4,Peru,174,Ceará,5,Aérea,1,2019,junho,6,21
América do Sul,4,Suriname,217,Ceará,5,Aérea,1,2019,junho,6,2
América do Sul,4,Uruguai,234,Ceará,5,Aérea,1,2019,junho,6,6
América do Sul,4,Venezuela,238,Ceará,5,Aérea,1,2019,junho,6,9
Ásia,5,Arábia Saudita,9,Ceará,5,Aérea,1,2019,junho,6,1
Ásia,5,Bangladesh,18,Ceará,5,Aérea,1,2019,junho,6,0
Ásia,5,China,43,Ceará,5,Aérea,1,2019,junho,6,10
Ásia,5,China Hong Kong,44,Ceará,5,Aérea,1,2019,junho,6,1
Ásia,5,Cingapura,47,Ceará,5,Aérea,1,2019,junho,6,1
Ásia,5,Filipinas,72,Ceará,5,Aérea,1,2019,junho,6,4
Ásia,5,Índia,113,Ceará,5,Aérea,1,2019,junho,6,16
Ásia,5,Indonésia,114,Ceará,5,Aérea,1,2019,junho,6,2
Ásia,5,Irã,115,Ceará,5,Aérea,1,2019,junho,6,0
Ásia,5,Israel,119,Ceará,5,Aérea,1,2019,junho,6,13
Ásia,5,Japão,122,Ceará,5,Aérea,1,2019,junho,6,3
Ásia,5,Líbano,130,Ceará,5,Aérea,1,2019,junho,6,0
Ásia,5,Malásia,138,Ceará,5,Aérea,1,2019,junho,6,1
Ásia,5,Paquistão,172,Ceará,5,Aérea,1,2019,junho,6,0
Ásia,5,República da Coreia,184,Ceará,5,Aérea,1,2019,junho,6,24
Ásia,5,Síria,209,Ceará,5,Aérea,1,2019,junho,6,0
Ásia,5,Tailândia,220,Ceará,5,Aérea,1,2019,junho,6,2
Ásia,5,Taiwan,221,Ceará,5,Aérea,1,2019,junho,6,2
Ásia,5,Outros países,998,Ceará,5,Aérea,1,2019,junho,6,2
Europa,6,Alemanha,4,Ceará,5,Aérea,1,2019,junho,6,454
Europa,6,Áustria,15,Ceará,5,Aérea,1,2019,junho,6,36
Europa,6,Bélgica,21,Ceará,5,Aérea,1,2019,junho,6,103
Europa,6,Bulgária,31,Ceará,5,Aérea,1,2019,junho,6,22
Europa,6,Croácia,54,Ceará,5,Aérea,1,2019,junho,6,1
Europa,6,Dinamarca,57,Ceará,5,Aérea,1,2019,junho,6,88
Europa,6,Eslováquia,65,Ceará,5,Aérea,1,2019,junho,6,1
Europa,6,Eslovênia,66,Ceará,5,Aérea,1,2019,junho,6,3
Europa,6,Espanha,67,Ceará,5,Aérea,1,2019,junho,6,263
Europa,6,Estônia,69,Ceará,5,Aérea,1,2019,junho,6,8
Europa,6,Finlândia,73,Ceará,5,Aérea,1,2019,junho,6,24
Europa,6,França,74,Ceará,5,Aérea,1,2019,junho,6,1201
Europa,6,Grécia,81,Ceará,5,Aérea,1,2019,junho,6,15
Europa,6,Holanda,92,Ceará,5,Aérea,1,2019,junho,6,389
Europa,6,Hungria,94,Ceará,5,Aérea,1,2019,junho,6,14
Europa,6,Irlanda,117,Ceará,5,Aérea,1,2019,junho,6,22
Europa,6,Itália,120,Ceará,5,Aérea,1,2019,junho,6,1342
Europa,6,Letônia,129,Ceará,5,Aérea,1,2019,junho,6,4
Europa,6,Lituânia,134,Ceará,5,Aérea,1,2019,junho,6,2
Europa,6,Luxemburgo,135,Ceará,5,Aérea,1,2019,junho,6,3
Europa,6,Noruega,164,Ceará,5,Aérea,1,2019,junho,6,342
Europa,6,Polônia,177,Ceará,5,Aérea,1,2019,junho,6,41
Europa,6,Portugal,179,Ceará,5,Aérea,1,2019,junho,6,477
Europa,6,Reino Unido,182,Ceará,5,Aérea,1,2019,junho,6,149
Europa,6,República Tcheca,187,Ceará,5,Aérea,1,2019,junho,6,10
Europa,6,Romênia,188,Ceará,5,Aérea,1,2019,junho,6,4
Europa,6,Rússia,190,Ceará,5,Aérea,1,2019,junho,6,34
Europa,6,Sérvia,208,Ceará,5,Aérea,1,2019,junho,6,3
Europa,6,Suécia,215,Ceará,5,Aérea,1,2019,junho,6,60
Europa,6,Suíça,216,Ceará,5,Aérea,1,2019,junho,6,156
Europa,6,Turquia,230,Ceará,5,Aérea,1,2019,junho,6,5
Europa,6,Ucrânia,232,Ceará,5,Aérea,1,2019,junho,6,3
Europa,6,Outros países,998,Ceará,5,Aérea,1,2019,junho,6,12
Oceania,7,Austrália,14,Ceará,5,Aérea,1,2019,junho,6,1
Oceania,7,Nova Zelândia,166,Ceará,5,Aérea,1,2019,junho,6,1
Oceania,7,Outros países,998,Ceará,5,Aérea,1,2019,junho,6,0
Continente não especificado,8,Países não especificados,999,Ceará,5,Aérea,1,2019,junho,6,0
África,1,África do Sul,2,Ceará,5,Aérea,1,2019,julho,7,0
África,1,Angola,6,Ceará,5,Aérea,1,2019,julho,7,2
África,1,Cabo Verde,35,Ceará,5,Aérea,1,2019,julho,7,76
África,1,Egito,60,Ceará,5,Aérea,1,2019,julho,7,1
África,1,Gana,77,Ceará,5,Aérea,1,2019,julho,7,0
África,1,Marrocos,143,Ceará,5,Aérea,1,2019,julho,7,2
África,1,Moçambique,151,Ceará,5,Aérea,1,2019,julho,7,0
África,1,Nigéria,162,Ceará,5,Aérea,1,2019,julho,7,0
África,1,Quênia,180,Ceará,5,Aérea,1,2019,julho,7,0
África,1,Tunísia,228,Ceará,5,Aérea,1,2019,julho,7,3
África,1,Outros países,998,Ceará,5,Aérea,1,2019,julho,7,19
América Central e Caribe,2,Costa Rica,53,Ceará,5,Aérea,1,2019,julho,7,12
América Central e Caribe,2,Cuba,55,Ceará,5,Aérea,1,2019,julho,7,7
América Central e Caribe,2,El Salvador,61,Ceará,5,Aérea,1,2019,julho,7,1
América Central e Caribe,2,Guatemala,84,Ceará,5,Aérea,1,2019,julho,7,2
América Central e Caribe,2,Haiti,91,Ceará,5,Aérea,1,2019,julho,7,4
América Central e Caribe,2,Honduras,93,Ceará,5,Aérea,1,2019,julho,7,1
América Central e Caribe,2,Nicarágua,160,Ceará,5,Aérea,1,2019,julho,7,0
América Central e Caribe,2,Panamá,170,Ceará,5,Aérea,1,2019,julho,7,13
América Central e Caribe,2,República Dominicana,186,Ceará,5,Aérea,1,2019,julho,7,0
América Central e Caribe,2,Trinidad e Tobago,227,Ceará,5,Aérea,1,2019,julho,7,1
América Central e Caribe,2,Outros países,998,Ceará,5,Aérea,1,2019,julho,7,0
América do Norte,3,Canadá,38,Ceará,5,Aérea,1,2019,julho,7,42
América do Norte,3,Estados Unidos,68,Ceará,5,Aérea,1,2019,julho,7,1755
América do Norte,3,México,148,Ceará,5,Aérea,1,2019,julho,7,17
América do Sul,4,Argentina,11,Ceará,5,Aérea,1,2019,julho,7,587
América do Sul,4,Bolívia,26,Ceará,5,Aérea,1,2019,julho,7,1
América do Sul,4,Chile,42,Ceará,5,Aérea,1,2019,julho,7,3
América do Sul,4,Colômbia,48,Ceará,5,Aérea,1,2019,julho,7,29
América do Sul,4,Equador,63,Ceará,5,Aérea,1,2019,julho,7,6
América do Sul,4,Guiana,86,Ceará,5,Aérea,1,2019,julho,7,0
América do Sul,4,Guiana Francesa,87,Ceará,5,Aérea,1,2019,julho,7,0
América do Sul,4,Paraguai,173,Ceará,5,Aérea,1,2019,julho,7,0
América do Sul,4,Peru,174,Ceará,5,Aérea,1,2019,julho,7,3
América do Sul,4,Suriname,217,Ceará,5,Aérea,1,2019,julho,7,1
América do Sul,4,Uruguai,234,Ceará,5,Aérea,1,2019,julho,7,6
América do Sul,4,Venezuela,238,Ceará,5,Aérea,1,2019,julho,7,7
Ásia,5,Arábia Saudita,9,Ceará,5,Aérea,1,2019,julho,7,1
Ásia,5,Bangladesh,18,Ceará,5,Aérea,1,2019,julho,7,0
Ásia,5,China,43,Ceará,5,Aérea,1,2019,julho,7,8
Ásia,5,China Hong Kong,44,Ceará,5,Aérea,1,2019,julho,7,2
Ásia,5,Cingapura,47,Ceará,5,Aérea,1,2019,julho,7,0
Ásia,5,Filipinas,72,Ceará,5,Aérea,1,2019,julho,7,3
Ásia,5,Índia,113,Ceará,5,Aérea,1,2019,julho,7,4
Ásia,5,Indonésia,114,Ceará,5,Aérea,1,2019,julho,7,2
Ásia,5,Irã,115,Ceará,5,Aérea,1,2019,julho,7,1
Ásia,5,Israel,119,Ceará,5,Aérea,1,2019,julho,7,13
Ásia,5,Japão,122,Ceará,5,Aérea,1,2019,julho,7,3
Ásia,5,Líbano,130,Ceará,5,Aérea,1,2019,julho,7,0
Ásia,5,Malásia,138,Ceará,5,Aérea,1,2019,julho,7,0
Ásia,5,Paquistão,172,Ceará,5,Aérea,1,2019,julho,7,0
Ásia,5,República da Coreia,184,Ceará,5,Aérea,1,2019,julho,7,8
Ásia,5,Síria,209,Ceará,5,Aérea,1,2019,julho,7,1
Ásia,5,Tailândia,220,Ceará,5,Aérea,1,2019,julho,7,0
Ásia,5,Taiwan,221,Ceará,5,Aérea,1,2019,julho,7,0
Ásia,5,Outros países,998,Ceará,5,Aérea,1,2019,julho,7,3
Europa,6,Alemanha,4,Ceará,5,Aérea,1,2019,julho,7,666
Europa,6,Áustria,15,Ceará,5,Aérea,1,2019,julho,7,102
Europa,6,Bélgica,21,Ceará,5,Aérea,1,2019,julho,7,196
Europa,6,Bulgária,31,Ceará,5,Aérea,1,2019,julho,7,15
Europa,6,Croácia,54,Ceará,5,Aérea,1,2019,julho,7,2
Europa,6,Dinamarca,57,Ceará,5,Aérea,1,2019,julho,7,51
Europa,6,Eslováquia,65,Ceará,5,Aérea,1,2019,julho,7,3
Europa,6,Eslovênia,66,Ceará,5,Aérea,1,2019,julho,7,14
Europa,6,Espanha,67,Ceará,5,Aérea,1,2019,julho,7,728
Europa,6,Estônia,69,Ceará,5,Aérea,1,2019,julho,7,3
Europa,6,Finlândia,73,Ceará,5,Aérea,1,2019,julho,7,7
Europa,6,França,74,Ceará,5,Aérea,1,2019,julho,7,2896
Europa,6,Grécia,81,Ceará,5,Aérea,1,2019,julho,7,10
Europa,6,Holanda,92,Ceará,5,Aérea,1,2019,julho,7,1490
Europa,6,Hungria,94,Ceará,5,Aérea,1,2019,julho,7,4
Europa,6,Irlanda,117,Ceará,5,Aérea,1,2019,julho,7,33
Europa,6,Itália,120,Ceará,5,Aérea,1,2019,julho,7,972
Europa,6,Letônia,129,Ceará,5,Aérea,1,2019,julho,7,0
Europa,6,Lituânia,134,Ceará,5,Aérea,1,2019,julho,7,4
Europa,6,Luxemburgo,135,Ceará,5,Aérea,1,2019,julho,7,6
Europa,6,Noruega,164,Ceará,5,Aérea,1,2019,julho,7,212
Europa,6,Polônia,177,Ceará,5,Aérea,1,2019,julho,7,19
Europa,6,Portugal,179,Ceará,5,Aérea,1,2019,julho,7,1333
Europa,6,Reino Unido,182,Ceará,5,Aérea,1,2019,julho,7,192
Europa,6,República Tcheca,187,Ceará,5,Aérea,1,2019,julho,7,10
Europa,6,Romênia,188,Ceará,5,Aérea,1,2019,julho,7,10
Europa,6,Rússia,190,Ceará,5,Aérea,1,2019,julho,7,19
Europa,6,Sérvia,208,Ceará,5,Aérea,1,2019,julho,7,6
Europa,6,Suécia,215,Ceará,5,Aérea,1,2019,julho,7,138
Europa,6,Suíça,216,Ceará,5,Aérea,1,2019,julho,7,594
Europa,6,Turquia,230,Ceará,5,Aérea,1,2019,julho,7,2
Europa,6,Ucrânia,232,Ceará,5,Aérea,1,2019,julho,7,0
Europa,6,Outros países,998,Ceará,5,Aérea,1,2019,julho,7,7
Oceania,7,Austrália,14,Ceará,5,Aérea,1,2019,julho,7,5
Oceania,7,Nova Zelândia,166,Ceará,5,Aérea,1,2019,julho,7,0
Oceania,7,Outros países,998,Ceará,5,Aérea,1,2019,julho,7,0
Continente não especificado,8,Países não especificados,999,Ceará,5,Aérea,1,2019,julho,7,0
África,1,África do Sul,2,Ceará,5,Aérea,1,2019,agosto,8,1
África,1,Angola,6,Ceará,5,Aérea,1,2019,agosto,8,0
África,1,Cabo Verde,35,Ceará,5,Aérea,1,2019,agosto,8,93
África,1,Egito,60,Ceará,5,Aérea,1,2019,agosto,8,7
África,1,Gana,77,Ceará,5,Aérea,1,2019,agosto,8,0
África,1,Marrocos,143,Ceará,5,Aérea,1,2019,agosto,8,6
África,1,Moçambique,151,Ceará,5,Aérea,1,2019,agosto,8,1
África,1,Nigéria,162,Ceará,5,Aérea,1,2019,agosto,8,0
África,1,Quênia,180,Ceará,5,Aérea,1,2019,agosto,8,0
África,1,Tunísia,228,Ceará,5,Aérea,1,2019,agosto,8,1
África,1,Outros países,998,Ceará,5,Aérea,1,2019,agosto,8,16
América Central e Caribe,2,Costa Rica,53,Ceará,5,Aérea,1,2019,agosto,8,2
América Central e Caribe,2,Cuba,55,Ceará,5,Aérea,1,2019,agosto,8,0
América Central e Caribe,2,El Salvador,61,Ceará,5,Aérea,1,2019,agosto,8,1
América Central e Caribe,2,Guatemala,84,Ceará,5,Aérea,1,2019,agosto,8,1
América Central e Caribe,2,Haiti,91,Ceará,5,Aérea,1,2019,agosto,8,0
América Central e Caribe,2,Honduras,93,Ceará,5,Aérea,1,2019,agosto,8,2
América Central e Caribe,2,Nicarágua,160,Ceará,5,Aérea,1,2019,agosto,8,2
América Central e Caribe,2,Panamá,170,Ceará,5,Aérea,1,2019,agosto,8,2
América Central e Caribe,2,República Dominicana,186,Ceará,5,Aérea,1,2019,agosto,8,2
América Central e Caribe,2,Trinidad e Tobago,227,Ceará,5,Aérea,1,2019,agosto,8,0
América Central e Caribe,2,Outros países,998,Ceará,5,Aérea,1,2019,agosto,8,2
América do Norte,3,Canadá,38,Ceará,5,Aérea,1,2019,agosto,8,44
América do Norte,3,Estados Unidos,68,Ceará,5,Aérea,1,2019,agosto,8,1287
América do Norte,3,México,148,Ceará,5,Aérea,1,2019,agosto,8,9
América do Sul,4,Argentina,11,Ceará,5,Aérea,1,2019,agosto,8,643
América do Sul,4,Bolívia,26,Ceará,5,Aérea,1,2019,agosto,8,2
América do Sul,4,Chile,42,Ceará,5,Aérea,1,2019,agosto,8,14
América do Sul,4,Colômbia,48,Ceará,5,Aérea,1,2019,agosto,8,17
América do Sul,4,Equador,63,Ceará,5,Aérea,1,2019,agosto,8,3
América do Sul,4,Guiana,86,Ceará,5,Aérea,1,2019,agosto,8,0
América do Sul,4,Guiana Francesa,87,Ceará,5,Aérea,1,2019,agosto,8,0
América do Sul,4,Paraguai,173,Ceará,5,Aérea,1,2019,agosto,8,0
América do Sul,4,Peru,174,Ceará,5,Aérea,1,2019,agosto,8,8
América do Sul,4,Suriname,217,Ceará,5,Aérea,1,2019,agosto,8,2
América do Sul,4,Uruguai,234,Ceará,5,Aérea,1,2019,agosto,8,3
América do Sul,4,Venezuela,238,Ceará,5,Aérea,1,2019,agosto,8,8
Ásia,5,Arábia Saudita,9,Ceará,5,Aérea,1,2019,agosto,8,0
Ásia,5,Bangladesh,18,Ceará,5,Aérea,1,2019,agosto,8,0
Ásia,5,China,43,Ceará,5,Aérea,1,2019,agosto,8,15
Ásia,5,China Hong Kong,44,Ceará,5,Aérea,1,2019,agosto,8,0
Ásia,5,Cingapura,47,Ceará,5,Aérea,1,2019,agosto,8,3
Ásia,5,Filipinas,72,Ceará,5,Aérea,1,2019,agosto,8,2
Ásia,5,Índia,113,Ceará,5,Aérea,1,2019,agosto,8,5
Ásia,5,Indonésia,114,Ceará,5,Aérea,1,2019,agosto,8,0
Ásia,5,Irã,115,Ceará,5,Aérea,1,2019,agosto,8,1
Ásia,5,Israel,119,Ceará,5,Aérea,1,2019,agosto,8,16
Ásia,5,Japão,122,Ceará,5,Aérea,1,2019,agosto,8,0
Ásia,5,Líbano,130,Ceará,5,Aérea,1,2019,agosto,8,0
Ásia,5,Malásia,138,Ceará,5,Aérea,1,2019,agosto,8,2
Ásia,5,Paquistão,172,Ceará,5,Aérea,1,2019,agosto,8,0
Ásia,5,República da Coreia,184,Ceará,5,Aérea,1,2019,agosto,8,10
Ásia,5,Síria,209,Ceará,5,Aérea,1,2019,agosto,8,0
Ásia,5,Tailândia,220,Ceará,5,Aérea,1,2019,agosto,8,0
Ásia,5,Taiwan,221,Ceará,5,Aérea,1,2019,agosto,8,3
Ásia,5,Outros países,998,Ceará,5,Aérea,1,2019,agosto,8,4
Europa,6,Alemanha,4,Ceará,5,Aérea,1,2019,agosto,8,729
Europa,6,Áustria,15,Ceará,5,Aérea,1,2019,agosto,8,56
Europa,6,Bélgica,21,Ceará,5,Aérea,1,2019,agosto,8,134
Europa,6,Bulgária,31,Ceará,5,Aérea,1,2019,agosto,8,3
Europa,6,Croácia,54,Ceará,5,Aérea,1,2019,agosto,8,3
Europa,6,Dinamarca,57,Ceará,5,Aérea,1,2019,agosto,8,31
Europa,6,Eslováquia,65,Ceará,5,Aérea,1,2019,agosto,8,2
Europa,6,Eslovênia,66,Ceará,5,Aérea,1,2019,agosto,8,3
Europa,6,Espanha,67,Ceará,5,Aérea,1,2019,agosto,8,920
Europa,6,Estônia,69,Ceará,5,Aérea,1,2019,agosto,8,1
Europa,6,Finlândia,73,Ceará,5,Aérea,1,2019,agosto,8,2
Europa,6,França,74,Ceará,5,Aérea,1,2019,agosto,8,3301
Europa,6,Grécia,81,Ceará,5,Aérea,1,2019,agosto,8,7
Europa,6,Holanda,92,Ceará,5,Aérea,1,2019,agosto,8,851
Europa,6,Hungria,94,Ceará,5,Aérea,1,2019,agosto,8,7
Europa,6,Irlanda,117,Ceará,5,Aérea,1,2019,agosto,8,19
Europa,6,Itália,120,Ceará,5,Aérea,1,2019,agosto,8,2672
Europa,6,Letônia,129,Ceará,5,Aérea,1,2019,agosto,8,2
Europa,6,Lituânia,134,Ceará,5,Aérea,1,2019,agosto,8,6
Europa,6,Luxemburgo,135,Ceará,5,Aérea,1,2019,agosto,8,30
Europa,6,Noruega,164,Ceará,5,Aérea,1,2019,agosto,8,28
Europa,6,Polônia,177,Ceará,5,Aérea,1,2019,agosto,8,86
Europa,6,Portugal,179,Ceará,5,Aérea,1,2019,agosto,8,1534
Europa,6,Reino Unido,182,Ceará,5,Aérea,1,2019,agosto,8,155
Europa,6,República Tcheca,187,Ceará,5,Aérea,1,2019,agosto,8,4
Europa,6,Romênia,188,Ceará,5,Aérea,1,2019,agosto,8,21
Europa,6,Rússia,190,Ceará,5,Aérea,1,2019,agosto,8,10
Europa,6,Sérvia,208,Ceará,5,Aérea,1,2019,agosto,8,2
Europa,6,Suécia,215,Ceará,5,Aérea,1,2019,agosto,8,78
Europa,6,Suíça,216,Ceará,5,Aérea,1,2019,agosto,8,255
Europa,6,Turquia,230,Ceará,5,Aérea,1,2019,agosto,8,5
Europa,6,Ucrânia,232,Ceará,5,Aérea,1,2019,agosto,8,6
Europa,6,Outros países,998,Ceará,5,Aérea,1,2019,agosto,8,3
Oceania,7,Austrália,14,Ceará,5,Aérea,1,2019,agosto,8,6
Oceania,7,Nova Zelândia,166,Ceará,5,Aérea,1,2019,agosto,8,0
Oceania,7,Outros países,998,Ceará,5,Aérea,1,2019,agosto,8,0
Continente não especificado,8,Países não especificados,999,Ceará,5,Aérea,1,2019,agosto,8,1
África,1,África do Sul,2,Ceará,5,Aérea,1,2019,setembro,9,4
África,1,Angola,6,Ceará,5,Aérea,1,2019,setembro,9,0
África,1,Cabo Verde,35,Ceará,5,Aérea,1,2019,setembro,9,93
África,1,Egito,60,Ceará,5,Aérea,1,2019,setembro,9,1
África,1,Gana,77,Ceará,5,Aérea,1,2019,setembro,9,1
África,1,Marrocos,143,Ceará,5,Aérea,1,2019,setembro,9,2
África,1,Moçambique,151,Ceará,5,Aérea,1,2019,setembro,9,0
África,1,Nigéria,162,Ceará,5,Aérea,1,2019,setembro,9,0
África,1,Quênia,180,Ceará,5,Aérea,1,2019,setembro,9,1
África,1,Tunísia,228,Ceará,5,Aérea,1,2019,setembro,9,1
África,1,Outros países,998,Ceará,5,Aérea,1,2019,setembro,9,21
América Central e Caribe,2,Costa Rica,53,Ceará,5,Aérea,1,2019,setembro,9,4
América Central e Caribe,2,Cuba,55,Ceará,5,Aérea,1,2019,setembro,9,2
América Central e Caribe,2,El Salvador,61,Ceará,5,Aérea,1,2019,setembro,9,0
América Central e Caribe,2,Guatemala,84,Ceará,5,Aérea,1,2019,setembro,9,1
América Central e Caribe,2,Haiti,91,Ceará,5,Aérea,1,2019,setembro,9,1
América Central e Caribe,2,Honduras,93,Ceará,5,Aérea,1,2019,setembro,9,1
América Central e Caribe,2,Nicarágua,160,Ceará,5,Aérea,1,2019,setembro,9,0
América Central e Caribe,2,Panamá,170,Ceará,5,Aérea,1,2019,setembro,9,0
América Central e Caribe,2,República Dominicana,186,Ceará,5,Aérea,1,2019,setembro,9,1
América Central e Caribe,2,Trinidad e Tobago,227,Ceará,5,Aérea,1,2019,setembro,9,0
América Central e Caribe,2,Outros países,998,Ceará,5,Aérea,1,2019,setembro,9,1
América do Norte,3,Canadá,38,Ceará,5,Aérea,1,2019,setembro,9,31
América do Norte,3,Estados Unidos,68,Ceará,5,Aérea,1,2019,setembro,9,1038
América do Norte,3,México,148,Ceará,5,Aérea,1,2019,setembro,9,8
América do Sul,4,Argentina,11,Ceará,5,Aérea,1,2019,setembro,9,786
América do Sul,4,Bolívia,26,Ceará,5,Aérea,1,2019,setembro,9,2
América do Sul,4,Chile,42,Ceará,5,Aérea,1,2019,setembro,9,6
América do Sul,4,Colômbia,48,Ceará,5,Aérea,1,2019,setembro,9,8
América do Sul,4,Equador,63,Ceará,5,Aérea,1,2019,setembro,9,2
América do Sul,4,Guiana,86,Ceará,5,Aérea,1,2019,setembro,9,0
América do Sul,4,Guiana Francesa,87,Ceará,5,Aérea,1,2019,setembro,9,0
América do Sul,4,Paraguai,173,Ceará,5,Aérea,1,2019,setembro,9,9
América do Sul,4,Peru,174,Ceará,5,Aérea,1,2019,setembro,9,7
